fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
8/09/2006;1,588,128;0,01;0,39;4,23;3,47
9/09/2006;1,588,337;0,01;0,39;4,24;3,48
10/09/2006;1,588,547;0,01;0,39;4,25;3,5
11/09/2006;1,588,757;0,01;0,4;4,26;3,51
12/09/2006;1,588,966;0,01;0,4;4,27;3,53
13/09/2006;1,589,176;0,01;0,4;4,29;3,54
14/09/2006;1,589,386;0,01;0,41;4,3;3,55
15/09/2006;1,589,596;0,01;0,41;4,31;3,57
16/09/2006;1,589,802;0,01;0,41;4,32;3,58
17/09/2006;1,590,009;0,01;0,41;4,34;3,59
18/09/2006;1,590,215;0,01;0,41;4,35;3,61
19/09/2006;1,590,421;0,01;0,41;4,36;3,62
20/09/2006;1,590,628;0,01;0,41;4,38;3,63
21/09/2006;1,590,834;0,01;0,41;4,39;3,65
22/09/2006;159,104;0,01;0,41;4,4;3,66
23/09/2006;1,591,247;0,01;0,41;4,42;3,67
24/09/2006;1,591,453;0,01;0,41;4,43;3,69
25/09/2006;159,166;0,01;0,41;4,45;3,7
26/09/2006;1,591,866;0,01;0,41;4,46;3,71
27/09/2006;1,592,073;0,01;0,41;4,47;3,73
28/09/2006;1,592,279;0,01;0,41;4,49;3,74
29/09/2006;1,592,486;0,01;0,41;4,5;3,75
30/09/2006;1,592,693;0,01;0,41;4,51;3,77
1/10/2006;1,592,899;0,01;0,39;4,53;3,78
2/10/2006;1,593,106;0,01;0,39;4,54;3,8
3/10/2006;1,593,313;0,01;0,39;4,55;3,81
4/10/2006;1,593,519;0,01;0,39;4,57;3,82
5/10/2006;1,593,726;0,01;0,39;4,58;3,84
6/10/2006;1,593,933;0,01;0,39;4,59;3,85
7/10/2006;159,414;0,01;0,39;4,61;3,86
8/10/2006;1,594,347;0,01;0,39;4,62;3,88
9/10/2006;1,594,554;0,01;0,39;4,64;3,89
10/10/2006;1,594,761;0,01;0,39;4,65;3,9
11/10/2006;1,594,967;0,01;0,39;4,66;3,92
12/10/2006;1,595,174;0,01;0,39;4,68;3,93
13/10/2006;1,595,381;0,01;0,39;4,69;3,94
14/10/2006;1,595,588;0,01;0,39;4,7;3,96
15/10/2006;1,595,795;0,01;0,39;4,72;3,97
16/10/2006;1,595,944;0,01;0,39;4,71;3,98
17/10/2006;1,596,093;0,01;0,38;4,71;3,99
18/10/2006;1,596,242;0,01;0,38;4,7;4
19/10/2006;1,596,391;0,01;0,38;4,7;4,01
20/10/2006;1,596,541;0,01;0,37;4,69;4,02
21/10/2006;159,669;0,01;0,37;4,69;4,03
22/10/2006;1,596,839;0,01;0,36;4,68;4,04
23/10/2006;1,596,988;0,01;0,36;4,68;4,05
24/10/2006;1,597,137;0,01;0,36;4,67;4,06
25/10/2006;1,597,286;0,01;0,35;4,67;4,07
26/10/2006;1,597,436;0,01;0,35;4,67;4,08
27/10/2006;1,597,585;0,01;0,35;4,66;4,09
28/10/2006;1,597,734;0,01;0,34;4,66;4,1
29/10/2006;1,597,883;0,01;0,34;4,65;4,11
30/10/2006;1,598,033;0,01;0,34;4,65;4,12
31/10/2006;1,598,182;0,01;0,34;4,64;4,13
1/11/2006;1,598,331;0,01;0,34;4,64;4,14
2/11/2006;159,848;0,01;0,34;4,63;4,15
3/11/2006;159,863;0,01;0,33;4,63;4,15
4/11/2006;1,598,779;0,01;0,33;4,62;4,16
5/11/2006;1,598,929;0,01;0,33;4,62;4,17
6/11/2006;1,599,078;0,01;0,32;4,61;4,18
7/11/2006;1,599,227;0,01;0,32;4,61;4,19
8/11/2006;1,599,377;0,01;0,32;4,6;4,2
9/11/2006;1,599,526;0,01;0,31;4,6;4,21
10/11/2006;1,599,675;0,01;0,31;4,59;4,22
11/11/2006;1,599,825;0,01;0,3;4,59;4,23
12/11/2006;1,599,974;0,01;0,3;4,59;4,24
13/11/2006;1,600,124;0,01;0,3;4,58;4,25
14/11/2006;1,600,273;0,01;0,29;4,58;4,26
15/11/2006;1,600,423;0,01;0,29;4,57;4,27
16/11/2006;1,600,348;0;0,28;4,56;4,27
17/11/2006;1,600,274;0;0,26;4,55;4,26
18/11/2006;1,600,199;0;0,25;4,53;4,26
19/11/2006;1,600,124;0;0,23;4,52;4,25
20/11/2006;1,600,049;0;0,22;4,51;4,25
21/11/2006;1,599,975;0;0,21;4,49;4,24
22/11/2006;159,99;0;0,19;4,48;4,24
23/11/2006;1,599,825;0;0,18;4,47;4,23
24/11/2006;159,975;0;0,16;4,45;4,23
25/11/2006;1,599,676;0;0,15;4,44;4,22
26/11/2006;1,599,601;0;0,14;4,43;4,22
27/11/2006;1,599,526;0;0,12;4,42;4,21
28/11/2006;1,599,452;0;0,11;4,4;4,21
29/11/2006;1,599,377;0;0,09;4,39;4,2
30/11/2006;1,599,302;0;0,08;4,38;4,2
1/12/2006;1,599,228;0;0,06;4,36;4,19
2/12/2006;1,599,153;0;0,04;4,35;4,19
3/12/2006;1,599,078;0;0,03;4,34;4,18
4/12/2006;1,599,004;0;0,01;4,33;4,18
5/12/2006;1,598,929;0;0;4,31;4,17
6/12/2006;1,598,854;0;-0,01;4,3;4,17
7/12/2006;159,878;0;-0,03;4,29;4,16
8/12/2006;1,598,705;0;-0,04;4,27;4,16
9/12/2006;159,863;0;-0,06;4,26;4,15
10/12/2006;1,598,556;0;-0,07;4,25;4,15
11/12/2006;1,598,481;0;-0,08;4,24;4,15
12/12/2006;1,598,406;0;-0,1;4,22;4,14
13/12/2006;1,598,332;0;-0,11;4,21;4,14
14/12/2006;1,598,257;0;-0,13;4,2;4,13
15/12/2006;1,598,182;0;-0,14;4,18;4,13
16/12/2006;1,598,306;0,01;-0,13;4,19;4,13
17/12/2006;1,598,429;0,01;-0,12;4,19;4,14
18/12/2006;1,598,553;0,01;-0,1;4,2;4,15
19/12/2006;1,598,676;0,01;-0,09;4,2;4,16
20/12/2006;159,88;0,01;-0,08;4,21;4,17
21/12/2006;1,598,924;0,01;-0,07;4,21;4,17
22/12/2006;1,599,047;0,01;-0,05;4,22;4,18
23/12/2006;1,599,171;0,01;-0,04;4,22;4,19
24/12/2006;1,599,295;0,01;-0,03;4,22;4,2
25/12/2006;1,599,418;0,01;-0,02;4,23;4,21
26/12/2006;1,599,542;0,01;0;4,23;4,21
27/12/2006;1,599,666;0,01;0,01;4,24;4,22
28/12/2006;1,599,789;0,01;0,02;4,24;4,23
29/12/2006;1,599,913;0,01;0,03;4,25;4,24
30/12/2006;1,600,037;0,01;0,05;4,25;4,25
31/12/2006;1,600,161;0,01;0,05;4,25;4,25
1/01/2007;1,600,284;0,01;0,07;4,26;0,01
2/01/2007;1,600,408;0,01;0,08;4,26;0,02
3/01/2007;1,600,532;0,01;0,09;4,27;0,02
4/01/2007;1,600,656;0,01;0,1;4,27;0,03
5/01/2007;1,600,779;0,01;0,12;4,28;0,04
6/01/2007;1,600,903;0,01;0,13;4,28;0,05
7/01/2007;1,601,027;0,01;0,14;4,29;0,05
8/01/2007;1,601,151;0,01;0,15;4,29;0,06
9/01/2007;1,601,275;0,01;0,17;4,29;0,07
10/01/2007;1,601,398;0,01;0,18;4,3;0,08
11/01/2007;1,601,522;0,01;0,19;4,3;0,09
12/01/2007;1,601,646;0,01;0,2;4,31;0,09
13/01/2007;160,177;0,01;0,22;4,31;0,1
14/01/2007;1,601,894;0,01;0,23;4,32;0,11
15/01/2007;1,602,018;0,01;0,24;4,32;0,12
16/01/2007;1,602,137;0,01;0,24;4,33;0,12
17/01/2007;1,602,255;0,01;0,24;4,33;0,13
18/01/2007;1,602,374;0,01;0,24;4,34;0,14
19/01/2007;1,602,493;0,01;0,24;4,34;0,15
20/01/2007;1,602,612;0,01;0,24;4,35;0,15
21/01/2007;160,273;0,01;0,24;4,35;0,16
22/01/2007;1,602,849;0,01;0,24;4,36;0,17
23/01/2007;1,602,968;0,01;0,24;4,36;0,18
24/01/2007;1,603,087;0,01;0,24;4,37;0,18
25/01/2007;1,603,206;0,01;0,24;4,37;0,19
26/01/2007;1,603,324;0,01;0,24;4,38;0,2
27/01/2007;1,603,443;0,01;0,24;4,38;0,21
28/01/2007;1,603,562;0,01;0,24;4,39;0,21
29/01/2007;1,603,681;0,01;0,24;4,4;0,22
30/01/2007;160,38;0,01;0,24;4,4;0,23
31/01/2007;1,603,919;0,01;0,23;4,41;0,23
1/02/2007;1,604,038;0,01;0,23;4,41;0,24
2/02/2007;1,604,156;0,01;0,23;4,42;0,25
3/02/2007;1,604,275;0,01;0,23;4,42;0,26
4/02/2007;1,604,394;0,01;0,23;4,43;0,26
5/02/2007;1,604,513;0,01;0,23;4,43;0,27
6/02/2007;1,604,632;0,01;0,23;4,44;0,28
7/02/2007;1,604,751;0,01;0,23;4,44;0,29
8/02/2007;160,487;0,01;0,23;4,45;0,29
9/02/2007;1,604,989;0,01;0,23;4,45;0,3
10/02/2007;1,605,108;0,01;0,23;4,46;0,31
11/02/2007;1,605,227;0,01;0,23;4,47;0,32
12/02/2007;1,605,346;0,01;0,23;4,47;0,32
13/02/2007;1,605,465;0,01;0,23;4,48;0,33
14/02/2007;1,605,584;0,01;0,23;4,48;0,34
15/02/2007;1,605,703;0,01;0,23;4,49;0,35
16/02/2007;1,606,143;0,03;0,25;4,5;0,37
17/02/2007;1,606,583;0,03;0,27;4,5;0,4
18/02/2007;1,607,023;0,03;0,29;4,51;0,43
19/02/2007;1,607,463;0,03;0,31;4,52;0,46
20/02/2007;1,607,904;0,03;0,33;4,53;0,48
21/02/2007;1,608,344;0,03;0,35;4,54;0,51
22/02/2007;1,608,785;0,03;0,37;4,55;0,54
23/02/2007;1,609,226;0,03;0,39;4,56;0,57
24/02/2007;1,609,667;0,03;0,41;4,56;0,59
25/02/2007;1,610,108;0,03;0,43;4,57;0,62
26/02/2007;1,610,549;0,03;0,45;4,58;0,65
27/02/2007;161,099;0,03;0,47;4,59;0,68
28/02/2007;1,611,432;0,03;0,49;4,6;0,7
1/03/2007;1,611,873;0,03;0,49;4,61;0,73
2/03/2007;1,612,315;0,03;0,51;4,62;0,76
3/03/2007;1,612,756;0,03;0,53;4,62;0,79
4/03/2007;1,613,198;0,03;0,55;4,63;0,81
5/03/2007;161,364;0,03;0,57;4,64;0,84
6/03/2007;1,614,082;0,03;0,59;4,65;0,87
7/03/2007;1,614,525;0,03;0,61;4,66;0,9
8/03/2007;1,614,967;0,03;0,63;4,67;0,93
9/03/2007;161,541;0,03;0,65;4,67;0,95
10/03/2007;1,615,852;0,03;0,67;4,68;0,98
11/03/2007;1,616,295;0,03;0,69;4,69;1,01
12/03/2007;1,616,738;0,03;0,71;4,7;1,04
13/03/2007;1,617,181;0,03;0,73;4,71;1,06
14/03/2007;1,617,624;0,03;0,75;4,72;1,09
15/03/2007;1,618,067;0,03;0,77;4,73;1,12
16/03/2007;1,618,674;0,04;0,78;4,74;1,16
17/03/2007;1,619,282;0,04;0,79;4,76;1,19
18/03/2007;1,619,889;0,04;0,8;4,78;1,23
19/03/2007;1,620,497;0,04;0,81;4,79;1,27
20/03/2007;1,621,106;0,04;0,82;4,81;1,31
21/03/2007;1,621,714;0,04;0,83;4,83;1,35
22/03/2007;1,622,323;0,04;0,84;4,85;1,38
23/03/2007;1,622,931;0,04;0,85;4,86;1,42
24/03/2007;1,623,541;0,04;0,86;4,88;1,46
25/03/2007;162,415;0,04;0,87;4,9;1,5
26/03/2007;1,624,759;0,04;0,88;4,91;1,54
27/03/2007;1,625,369;0,04;0,89;4,93;1,58
28/03/2007;1,625,979;0,04;0,9;4,95;1,61
29/03/2007;1,626,589;0,04;0,94;4,97;1,65
30/03/2007;162,72;0,04;0,98;4,98;1,69
31/03/2007;1,627,811;0,04;1,02;5;1,73
1/04/2007;1,628,421;0,04;1,03;5,02;1,77
2/04/2007;1,629,033;0,04;1,04;5,03;1,8
3/04/2007;1,629,644;0,04;1,05;5,05;1,84
4/04/2007;1,630,256;0,04;1,06;5,07;1,88
5/04/2007;1,630,867;0,04;1,07;5,09;1,92
6/04/2007;1,631,479;0,04;1,08;5,1;1,96
7/04/2007;1,632,092;0,04;1,09;5,12;2
8/04/2007;1,632,704;0,04;1,1;5,14;2,03
9/04/2007;1,633,317;0,04;1,11;5,15;2,07
10/04/2007;163,393;0,04;1,12;5,17;2,11
11/04/2007;1,634,543;0,04;1,13;5,19;2,15
12/04/2007;1,635,157;0,04;1,14;5,21;2,19
13/04/2007;163,577;0,04;1,15;5,22;2,23
14/04/2007;1,636,384;0,04;1,16;5,24;2,26
15/04/2007;1,636,998;0,04;1,17;5,26;2,3
16/04/2007;1,637,654;0,04;1,17;5,27;2,34
17/04/2007;1,638,311;0,04;1,18;5,29;2,38
18/04/2007;1,638,968;0,04;1,18;5,31;2,43
19/04/2007;1,639,625;0,04;1,18;5,33;2,47
20/04/2007;1,640,283;0,04;1,18;5,35;2,51
21/04/2007;164,094;0,04;1,19;5,36;2,55
22/04/2007;1,641,599;0,04;1,19;5,38;2,59
23/04/2007;1,642,257;0,04;1,19;5,4;2,63
24/04/2007;1,642,915;0,04;1,19;5,42;2,67
25/04/2007;1,643,574;0,04;1,2;5,43;2,71
26/04/2007;1,644,233;0,04;1,2;5,45;2,75
27/04/2007;1,644,892;0,04;1,2;5,47;2,8
28/04/2007;1,645,552;0,04;1,2;5,49;2,84
29/04/2007;1,646,212;0,04;1,21;5,51;2,88
30/04/2007;1,646,872;0,04;1,21;5,52;2,92
1/05/2007;1,647,532;0,04;1,17;5,54;2,96
2/05/2007;1,648,193;0,04;1,18;5,56;3
3/05/2007;1,648,854;0,04;1,18;5,58;3,04
4/05/2007;1,649,515;0,04;1,18;5,59;3,08
5/05/2007;1,650,177;0,04;1,18;5,61;3,13
6/05/2007;1,650,838;0,04;1,19;5,63;3,17
7/05/2007;165,15;0,04;1,19;5,65;3,21
8/05/2007;1,652,163;0,04;1,19;5,67;3,25
9/05/2007;1,652,825;0,04;1,19;5,68;3,29
10/05/2007;1,653,488;0,04;1,2;5,7;3,33
11/05/2007;1,654,151;0,04;1,2;5,72;3,37
12/05/2007;1,654,814;0,04;1,2;5,74;3,42
13/05/2007;1,655,478;0,04;1,2;5,75;3,46
14/05/2007;1,656,142;0,04;1,21;5,77;3,5
15/05/2007;1,656,806;0,04;1,21;5,79;3,54
16/05/2007;1,657,285;0,03;1,2;5,8;3,57
17/05/2007;1,657,764;0,03;1,19;5,82;3,6
18/05/2007;1,658,243;0,03;1,18;5,84;3,63
19/05/2007;1,658,723;0,03;1,16;5,85;3,66
20/05/2007;1,659,202;0,03;1,15;5,87;3,69
21/05/2007;1,659,682;0,03;1,14;5,88;3,72
22/05/2007;1,660,161;0,03;1,13;5,9;3,75
23/05/2007;1,660,641;0,03;1,12;5,91;3,78
24/05/2007;1,661,121;0,03;1,11;5,93;3,81
25/05/2007;1,661,601;0,03;1,1;5,94;3,84
26/05/2007;1,662,082;0,03;1,09;5,96;3,87
27/05/2007;1,662,562;0,03;1,07;5,97;3,9
28/05/2007;1,663,043;0,03;1,06;5,99;3,93
29/05/2007;1,663,524;0,03;1,05;6;3,96
30/05/2007;1,664,004;0,03;1,04;6,02;3,99
31/05/2007;1,664,485;0,03;1,07;6,03;4,02
1/06/2007;1,664,967;0,03;1,06;6,05;4,05
2/06/2007;1,665,448;0,03;1,05;6,06;4,08
3/06/2007;1,665,929;0,03;1,04;6,08;4,11
4/06/2007;1,666,411;0,03;1,02;6,1;4,14
5/06/2007;1,666,893;0,03;1,01;6,11;4,17
6/06/2007;1,667,374;0,03;1;6,13;4,2
7/06/2007;1,667,856;0,03;0,99;6,14;4,23
8/06/2007;1,668,339;0,03;0,98;6,16;4,26
9/06/2007;1,668,821;0,03;0,97;6,17;4,29
10/06/2007;1,669,303;0,03;0,96;6,19;4,32
11/06/2007;1,669,786;0,03;0,95;6,2;4,35
12/06/2007;1,670,268;0,03;0,93;6,22;4,38
13/06/2007;1,670,751;0,03;0,92;6,23;4,41
14/06/2007;1,671,234;0,03;0,91;6,25;4,44
15/06/2007;1,671,717;0,03;0,9;6,26;4,47
16/06/2007;1,671,884;0,01;0,88;6,26;4,48
17/06/2007;1,672,051;0,01;0,86;6,26;4,49
18/06/2007;1,672,218;0,01;0,84;6,26;4,5
19/06/2007;1,672,385;0,01;0,82;6,26;4,51
20/06/2007;1,672,552;0,01;0,8;6,26;4,52
21/06/2007;1,672,719;0,01;0,79;6,26;4,53
22/06/2007;1,672,886;0,01;0,77;6,26;4,54
23/06/2007;1,673,053;0,01;0,75;6,26;4,56
24/06/2007;167,322;0,01;0,73;6,25;4,57
25/06/2007;1,673,387;0,01;0,71;6,25;4,58
26/06/2007;1,673,554;0,01;0,69;6,25;4,59
27/06/2007;1,673,721;0,01;0,67;6,25;4,6
28/06/2007;1,673,888;0,01;0,65;6,25;4,61
29/06/2007;1,674,056;0,01;0,63;6,25;4,62
30/06/2007;1,674,223;0,01;0,61;6,25;4,63
1/07/2007;167,439;0,01;0,57;6,25;4,64
2/07/2007;1,674,557;0,01;0,55;6,25;4,65
3/07/2007;1,674,724;0,01;0,53;6,24;4,66
4/07/2007;1,674,892;0,01;0,51;6,24;4,67
5/07/2007;1,675,059;0,01;0,49;6,24;4,68
6/07/2007;1,675,226;0,01;0,47;6,24;4,69
7/07/2007;1,675,393;0,01;0,45;6,24;4,7
8/07/2007;1,675,561;0,01;0,43;6,24;4,71
9/07/2007;1,675,728;0,01;0,41;6,24;4,72
10/07/2007;1,675,895;0,01;0,39;6,24;4,73
11/07/2007;1,676,063;0,01;0,38;6,24;4,74
12/07/2007;167,623;0,01;0,36;6,23;4,75
13/07/2007;1,676,397;0,01;0,34;6,23;4,76
14/07/2007;1,676,565;0,01;0,32;6,23;4,77
15/07/2007;1,676,732;0,01;0,3;6,23;4,79
16/07/2007;1,676,797;0;0,29;6,23;4,79
17/07/2007;1,676,862;0;0,29;6,22;4,79
18/07/2007;1,676,927;0;0,28;6,21;4,8
19/07/2007;1,676,991;0;0,28;6,21;4,8
20/07/2007;1,677,056;0;0,27;6,2;4,81
21/07/2007;1,677,121;0;0,26;6,19;4,81
22/07/2007;1,677,186;0;0,26;6,19;4,81
23/07/2007;1,677,251;0;0,25;6,18;4,82
24/07/2007;1,677,316;0;0,24;6,18;4,82
25/07/2007;1,677,381;0;0,24;6,17;4,83
26/07/2007;1,677,446;0;0,23;6,16;4,83
27/07/2007;1,677,511;0;0,23;6,16;4,83
28/07/2007;1,677,575;0;0,22;6,15;4,84
29/07/2007;167,764;0;0,21;6,15;4,84
30/07/2007;1,677,705;0;0,21;6,14;4,85
31/07/2007;167,777;0;0,21;6,13;4,85
1/08/2007;1,677,835;0;0,21;6,13;4,85
2/08/2007;167,79;0;0,2;6,12;4,86
3/08/2007;1,677,965;0;0,19;6,12;4,86
4/08/2007;167,803;0;0,19;6,11;4,87
5/08/2007;1,678,095;0;0,18;6,1;4,87
6/08/2007;167,816;0;0,18;6,1;4,87
7/08/2007;1,678,225;0;0,17;6,09;4,88
8/08/2007;167,829;0;0,16;6,08;4,88
9/08/2007;1,678,354;0;0,16;6,08;4,89
10/08/2007;1,678,419;0;0,15;6,07;4,89
11/08/2007;1,678,484;0;0,14;6,07;4,89
12/08/2007;1,678,549;0;0,14;6,06;4,9
13/08/2007;1,678,614;0;0,13;6,05;4,9
14/08/2007;1,678,679;0;0,13;6,05;4,91
15/08/2007;1,678,744;0;0,12;6,04;4,91
16/08/2007;1,678,836;0,01;0,12;6,03;4,92
17/08/2007;1,678,928;0,01;0,12;6,02;4,92
18/08/2007;167,902;0,01;0,12;6,02;4,93
19/08/2007;1,679,112;0,01;0,13;6,01;4,93
20/08/2007;1,679,204;0,01;0,13;6;4,94
21/08/2007;1,679,296;0,01;0,13;5,99;4,95
22/08/2007;1,679,388;0,01;0,13;5,98;4,95
23/08/2007;167,948;0,01;0,13;5,98;4,96
24/08/2007;1,679,572;0,01;0,13;5,97;4,96
25/08/2007;1,679,664;0,01;0,14;5,96;4,97
26/08/2007;1,679,756;0,01;0,14;5,95;4,97
27/08/2007;1,679,848;0,01;0,14;5,94;4,98
28/08/2007;167,994;0,01;0,14;5,93;4,99
29/08/2007;1,680,032;0,01;0,14;5,93;4,99
30/08/2007;1,680,124;0,01;0,14;5,92;5
31/08/2007;1,680,216;0,01;0,15;5,91;5
1/09/2007;1,680,308;0,01;0,15;5,9;5,01
2/09/2007;168,04;0,01;0,15;5,89;5,01
3/09/2007;1,680,493;0,01;0,15;5,89;5,02
4/09/2007;1,680,585;0,01;0,15;5,88;5,03
5/09/2007;1,680,677;0,01;0,15;5,87;5,03
6/09/2007;1,680,769;0,01;0,16;5,86;5,04
7/09/2007;1,680,861;0,01;0,16;5,85;5,04
8/09/2007;1,680,953;0,01;0,16;5,84;5,05
9/09/2007;1,681,045;0,01;0,16;5,84;5,05
10/09/2007;1,681,137;0,01;0,16;5,83;5,06
11/09/2007;1,681,229;0,01;0,16;5,82;5,07
12/09/2007;1,681,321;0,01;0,17;5,81;5,07
13/09/2007;1,681,414;0,01;0,17;5,8;5,08
14/09/2007;1,681,506;0,01;0,17;5,8;5,08
15/09/2007;1,681,598;0,01;0,17;5,79;5,09
16/09/2007;1,681,525;0;0,16;5,77;5,08
17/09/2007;1,681,452;0;0,15;5,75;5,08
18/09/2007;1,681,379;0;0,14;5,73;5,08
19/09/2007;1,681,306;0;0,13;5,71;5,07
20/09/2007;1,681,233;0;0,12;5,7;5,07
21/09/2007;1,681,161;0;0,11;5,68;5,06
22/09/2007;1,681,088;0;0,1;5,66;5,06
23/09/2007;1,681,015;0;0,09;5,64;5,05
24/09/2007;1,680,942;0;0,08;5,62;5,05
25/09/2007;1,680,869;0;0,07;5,6;5,04
26/09/2007;1,680,796;0;0,06;5,59;5,04
27/09/2007;1,680,723;0;0,05;5,57;5,03
28/09/2007;168,065;0;0,04;5,55;5,03
29/09/2007;1,680,577;0;0,03;5,53;5,03
30/09/2007;1,680,505;0;0,02;5,51;5,02
1/10/2007;1,680,432;0;0,01;5,5;5,02
2/10/2007;1,680,359;0;0;5,48;5,01
3/10/2007;1,680,286;0;-0,01;5,46;5,01
4/10/2007;1,680,213;0;-0,02;5,44;5
5/10/2007;168,014;0;-0,03;5,42;5
6/10/2007;1,680,067;0;-0,04;5,4;4,99
7/10/2007;1,679,995;0;-0,05;5,39;4,99
8/10/2007;1,679,922;0;-0,06;5,37;4,98
9/10/2007;1,679,849;0;-0,07;5,35;4,98
10/10/2007;1,679,776;0;-0,08;5,33;4,98
11/10/2007;1,679,703;0;-0,09;5,31;4,97
12/10/2007;167,963;0;-0,1;5,29;4,97
13/10/2007;1,679,558;0;-0,11;5,28;4,96
14/10/2007;1,679,485;0;-0,12;5,26;4,96
15/10/2007;1,679,412;0;-0,13;5,24;4,95
16/10/2007;1,679,455;0;-0,12;5,23;4,96
17/10/2007;1,679,499;0;-0,12;5,23;4,96
18/10/2007;1,679,542;0;-0,11;5,22;4,96
19/10/2007;1,679,585;0;-0,1;5,21;4,96
20/10/2007;1,679,629;0;-0,1;5,2;4,97
21/10/2007;1,679,672;0;-0,09;5,2;4,97
22/10/2007;1,679,715;0;-0,08;5,19;4,97
23/10/2007;1,679,759;0;-0,07;5,18;4,97
24/10/2007;1,679,802;0;-0,07;5,18;4,98
25/10/2007;1,679,845;0;-0,06;5,17;4,98
26/10/2007;1,679,889;0;-0,05;5,16;4,98
27/10/2007;1,679,932;0;-0,05;5,15;4,99
28/10/2007;1,679,975;0;-0,04;5,15;4,99
29/10/2007;1,680,019;0;-0,03;5,14;4,99
30/10/2007;1,680,062;0;-0,03;5,13;4,99
31/10/2007;1,680,105;0;-0,02;5,13;5
1/11/2007;1,680,149;0;-0,02;5,12;5
2/11/2007;1,680,192;0;-0,01;5,11;5
3/11/2007;1,680,235;0;0;5,1;5
4/11/2007;1,680,279;0;0;5,1;5,01
5/11/2007;1,680,322;0;0,01;5,09;5,01
6/11/2007;1,680,365;0;0,02;5,08;5,01
7/11/2007;1,680,409;0;0,02;5,08;5,01
8/11/2007;1,680,452;0;0,03;5,07;5,02
9/11/2007;1,680,495;0;0,04;5,06;5,02
10/11/2007;1,680,539;0;0,05;5,06;5,02
11/11/2007;1,680,582;0;0,05;5,05;5,03
12/11/2007;1,680,625;0;0,06;5,04;5,03
13/11/2007;1,680,669;0;0,07;5,03;5,03
14/11/2007;1,680,712;0;0,07;5,03;5,03
15/11/2007;1,680,756;0;0,08;5,02;5,04
16/11/2007;1,680,762;0;0,08;5,02;5,04
17/11/2007;1,680,767;0;0,08;5,03;5,04
18/11/2007;1,680,773;0;0,07;5,04;5,04
19/11/2007;1,680,778;0;0,07;5,04;5,04
20/11/2007;1,680,784;0;0,07;5,05;5,04
21/11/2007;168,079;0;0,07;5,05;5,04
22/11/2007;1,680,795;0;0,06;5,06;5,04
23/11/2007;1,680,801;0;0,06;5,06;5,04
24/11/2007;1,680,806;0;0,06;5,07;5,04
25/11/2007;1,680,812;0;0,06;5,07;5,04
26/11/2007;1,680,818;0;0,06;5,08;5,04
27/11/2007;1,680,823;0;0,05;5,08;5,04
28/11/2007;1,680,829;0;0,05;5,09;5,04
29/11/2007;1,680,834;0;0,05;5,09;5,04
30/11/2007;168,084;0;0,05;5,1;5,04
1/12/2007;1,680,846;0;0,04;5,1;5,04
2/12/2007;1,680,851;0;0,04;5,11;5,04
3/12/2007;1,680,857;0;0,04;5,11;5,04
4/12/2007;1,680,862;0;0,03;5,12;5,04
5/12/2007;1,680,868;0;0,03;5,12;5,04
6/12/2007;1,680,874;0;0,03;5,13;5,04
7/12/2007;1,680,879;0;0,03;5,14;5,04
8/12/2007;1,680,885;0;0,03;5,14;5,04
9/12/2007;168,089;0;0,02;5,15;5,05
10/12/2007;1,680,896;0;0,02;5,15;5,05
11/12/2007;1,680,902;0;0,02;5,16;5,05
12/12/2007;1,680,907;0;0,02;5,16;5,05
13/12/2007;1,680,913;0;0,01;5,17;5,05
14/12/2007;1,680,918;0;0,01;5,17;5,05
15/12/2007;1,680,924;0;0,01;5,18;5,05
16/12/2007;1,681,178;0,02;0,02;5,18;5,06
17/12/2007;1,681,433;0,02;0,04;5,19;5,08
18/12/2007;1,681,687;0,02;0,05;5,2;5,09
19/12/2007;1,681,941;0,02;0,07;5,21;5,11
20/12/2007;1,682,196;0,02;0,08;5,22;5,13
21/12/2007;168,245;0,02;0,1;5,22;5,14
22/12/2007;1,682,705;0,02;0,11;5,23;5,16
23/12/2007;1,682,959;0,02;0,13;5,24;5,17
24/12/2007;1,683,214;0,02;0,14;5,25;5,19
25/12/2007;1,683,468;0,02;0,16;5,26;5,21
26/12/2007;1,683,723;0,02;0,17;5,26;5,22
27/12/2007;1,683,978;0,02;0,19;5,27;5,24
28/12/2007;1,684,233;0,02;0,2;5,28;5,25
29/12/2007;1,684,487;0,02;0,22;5,29;5,27
30/12/2007;1,684,742;0,02;0,23;5,29;5,29
31/12/2007;1,684,997;0,02;0,25;5,3;5,3
1/01/2008;1,685,252;0,02;0,26;5,31;0,02
2/01/2008;1,685,507;0,02;0,28;5,32;0,03
3/01/2008;1,685,762;0,02;0,29;5,33;0,05
4/01/2008;1,686,017;0,02;0,31;5,33;0,06
5/01/2008;1,686,272;0,02;0,32;5,34;0,08
6/01/2008;1,686,527;0,02;0,34;5,35;0,09
7/01/2008;1,686,782;0,02;0,35;5,36;0,11
8/01/2008;1,687,037;0,02;0,37;5,36;0,12
9/01/2008;1,687,292;0,02;0,38;5,37;0,14
10/01/2008;1,687,548;0,02;0,4;5,38;0,15
11/01/2008;1,687,803;0,02;0,41;5,39;0,17
12/01/2008;1,688,058;0,02;0,43;5,4;0,18
13/01/2008;1,688,314;0,02;0,44;5,4;0,2
14/01/2008;1,688,569;0,02;0,46;5,41;0,21
